351;136;243;253;land;false;plains;1
352;184;226;227;land;false;mountain;1
353;210;213;90;land;false;plains;1
354;234;158;200;land;false;plains;1
355;112;228;175;land;false;hills;1
356;54;234;244;land;false;plains;1
357;217;174;133;land;false;plains;1
358;219;240;49;land;false;forest;1
359;240;198;181;land;false;forest;1
360;130;143;247;land;false;plains;1
361;249;99;248;land;false;forest;1
362;119;245;235;land;false;plains;1
363;49;235;252;land;false;plains;1
364;227;235;164;land;false;plains;1
365;169;176;226;land;false;plains;1
366;152;219;230;land;false;plains;1
367;237;233;104;land;false;mountain;1
368;186;234;93;land;false;jungle;1
369;95;197;252;land;false;forest;1
370;166;221;193;land;false;hills;1
371;182;134;190;land;false;mountain;1
372;253;2;246;land;false;jungle;1
373;153;218;251;land;false;plains;1
374;131;152;225;land;false;jungle;1
375;253;209;43;land;false;plains;1
376;136;229;179;land;false;forest;1
377;130;188;223;land;false;plains;1
378;203;214;111;land;false;plains;1
379;160;219;246;land;false;plains;1
380;117;204;239;land;false;jungle;1
381;206;130;230;land;false;plains;1
382;126;248;132;land;false;plains;1
383;71;222;215;land;false;plains;1
384;223;136;194;land;false;plains;1
385;244;84;215;land;false;plains;1
386;187;190;244;land;false;mountain;1
387;249;229;242;land;false;plains;1
388;160;149;205;land;false;plains;1
389;216;195;157;land;false;jungle;1
390;138;249;247;land;false;plains;1
391;210;204;133;land;false;plains;1
392;218;187;178;land;false;plains;1
393;249;154;245;land;false;forest;1
394;139;250;209;land;false;plains;1
395;185;250;212;land;false;plains;1
396;237;95;202;land;false;forest;1
397;178;156;205;land;false;mountain;1
398;243;81;220;land;false;plains;1
399;85;219;221;land;false;plains;1
400;215;228;127;land;false;jungle;1
401;253;226;230;land;false;jungle;1
402;199;180;253;land;false;mountain;1
403;226;143;162;land;false;plains;1
404;147;193;166;land;false;plains;1
405;183;196;210;land;false;hills;1
406;250;205;157;land;false;plains;1
407;245;23;244;land;false;plains;1
408;85;206;243;land;false;plains;1
409;212;179;226;land;false;plains;1
410;74;220;212;land;false;jungle;1
411;161;212;228;land;false;plains;1
412;249;241;86;land;false;plains;1
413;230;219;69;land;false;jungle;1
414;147;194;185;land;false;mountain;1
415;32;229;252;land;false;mountain;1
416;161;160;189;land;false;jungle;1
417;230;228;137;land;false;mountain;1
418;196;90;235;land;false;plains;1
419;243;228;112;land;false;forest;1
420;179;178;202;land;false;plains;1
421;242;106;228;land;false;plains;1
422;222;150;160;land;false;desert;1
423;163;231;225;land;false;plains;1
424;184;80;240;land;false;forest;1
425;158;218;218;land;false;plains;1
426;136;207;215;land;false;plains;1
427;166;208;135;land;false;forest;1
428;194;171;136;land;false;forest;1
429;151;151;225;land;false;jungle;1
430;67;210;248;land;false;plains;1
431;236;111;211;land;false;plains;1
432;115;228;252;land;false;plains;1
433;252;140;223;land;false;plains;1
434;203;237;248;land;false;plains;1
435;163;216;165;land;false;forest;1
436;227;146;143;land;false;plains;1
437;129;219;244;land;false;hills;1
438;170;158;233;land;false;plains;1
439;186;207;138;land;false;plains;1
440;249;14;244;land;false;forest;1
441;218;145;169;land;false;plains;1
442;176;150;237;land;false;forest;1
443;215;233;170;land;false;plains;1
444;219;164;155;land;false;plains;1
445;178;139;201;land;false;desert;1
446;236;250;27;land;true;mountain;1
447;188;252;176;land;false;plains;1
448;178;189;254;land;false;forest;1
449;141;191;183;land;false;plains;1
450;198;166;250;land;false;forest;1
451;108;189;236;land;false;plains;1
452;200;233;97;land;false;plains;1
453;193;157;211;land;false;hills;1
454;244;244;245;land;false;plains;1
455;141;247;115;land;false;plains;1
456;168;230;154;land;false;plains;1
457;199;167;224;land;false;plains;1
458;186;187;193;land;false;plains;1
459;237;109;191;land;false;plains;1
460;121;245;140;land;false;plains;1
461;251;171;101;land;false;plains;1
462;239;89;178;land;true;plains;1
463;92;249;231;land;false;jungle;1
464;179;252;195;land;false;forest;1
465;189;175;149;land;false;hills;1
466;196;224;244;land;false;mountain;1
467;233;246;217;land;false;desert;1
468;249;202;165;land;false;plains;1
469;241;181;86;land;false;plains;1
470;217;119;228;land;false;plains;1
471;199;58;247;land;false;forest;1
472;246;183;155;land;false;desert;1
473;181;175;217;land;false;hills;1
474;154;203;189;land;false;plains;1
475;213;133;215;land;false;mountain;1
476;248;251;246;land;false;plains;1
477;251;229;140;land;false;mountain;1
478;211;224;219;land;false;plains;1
479;234;249;48;land;false;plains;1
480;210;99;201;land;false;plains;1
481;242;230;224;land;false;plains;1
482;149;201;197;land;false;plains;1
483;240;202;73;land;false;plains;1
484;161;206;242;land;false;plains;1
485;250;98;202;land;false;plains;1
486;234;245;138;land;false;forest;1
487;249;178;76;land;false;plains;1
488;165;229;208;land;false;plains;1
489;230;146;175;land;false;plains;1
490;154;222;253;land;false;plains;1
491;228;179;195;land;false;plains;1
492;155;190;166;land;false;plains;1
493;172;145;209;land;false;plains;1
494;242;234;190;land;false;plains;1
495;254;156;173;land;false;plains;1
496;140;192;177;land;false;plains;1
497;95;227;236;land;false;plains;1
498;220;221;186;land;false;plains;1
499;180;162;185;land;false;plains;1
500;233;224;135;land;false;hills;1
501;252;221;89;land;false;desert;1
502;201;245;167;land;false;plains;1
503;230;43;254;land;false;plains;1
504;249;221;212;land;false;hills;1
505;106;222;248;land;false;hills;1
506;191;95;231;land;false;plains;1
507;252;254;227;land;false;plains;1
508;192;216;190;land;false;plains;1
509;218;235;89;land;false;plains;1
510;236;42;245;land;false;mountain;1
511;209;202;131;land;false;hills;1
512;90;215;250;land;false;plains;1
513;107;238;180;land;false;jungle;1
514;126;185;197;land;false;forest;1
515;252;223;42;land;false;desert;1
516;90;252;222;land;false;plains;1
517;253;217;148;land;false;plains;1
518;156;199;234;land;false;plains;1
519;146;225;175;land;false;mountain;1
520;209;235;187;land;false;plains;1
521;182;209;135;land;false;forest;1
522;206;196;120;land;false;plains;1
523;177;215;198;land;false;plains;1
524;205;212;100;land;false;plains;1
525;95;251;231;land;false;plains;1
526;179;122;206;land;false;jungle;1
527;204;166;183;land;false;plains;1
528;80;245;183;land;false;hills;1
529;184;203;131;land;false;plains;1
530;132;201;205;land;false;plains;1
531;198;200;186;land;false;plains;1
532;229;152;209;land;false;plains;1
533;253;129;145;land;false;plains;1
534;177;189;243;land;false;plains;1
535;138;216;165;land;false;plains;1
536;237;120;228;land;false;plains;1
537;244;116;161;land;false;plains;1
538;77;244;182;land;false;plains;1
539;239;56;216;land;false;desert;1
540;253;213;68;land;false;mountain;1
541;190;201;206;land;false;plains;1
542;248;35;242;land;false;forest;1
543;246;139;135;land;false;plains;1
544;185;200;139;land;false;hills;1
545;223;249;245;land;false;forest;1
546;197;214;215;land;false;mountain;1
547;160;203;163;land;false;plains;1
548;237;155;226;land;false;plains;1
549;248;240;229;land;false;forest;1
550;154;251;96;land;false;plains;1
551;169;219;218;land;false;desert;1
552;230;137;160;land;true;mountain;1
553;116;239;174;land;false;plains;1
554;192;207;112;land;false;plains;1
555;221;212;216;land;false;plains;1
556;204;169;153;land;false;plains;1
557;254;73;217;land;false;plains;1
558;134;139;229;land;false;plains;1
559;208;201;189;land;false;hills;1
560;229;128;231;land;false;plains;1
561;229;247;148;land;false;plains;1
562;241;188;197;land;false;plains;1
563;210;90;247;land;false;plains;1
564;212;160;239;land;false;plains;1
565;235;62;233;land;false;plains;1
566;174;200;154;land;false;plains;1
567;145;189;233;land;false;plains;1
568;246;116;224;land;false;plains;1
569;86;250;203;land;false;plains;1
570;242;220;203;land;false;plains;1
571;224;196;155;land;false;forest;1
572;145;174;183;land;false;hills;1
573;191;227;108;land;false;plains;1
574;211;73;229;land;false;plains;1
575;240;175;158;land;false;plains;1
576;157;201;187;land;false;hills;1
577;78;235;232;land;false;forest;1
578;200;61;242;land;false;plains;1
579;211;185;110;land;false;plains;1
580;253;206;235;land;false;mountain;1
581;200;210;249;land;false;hills;1
582;187;204;162;land;false;plains;1
583;211;60;234;land;false;plains;1
584;236;195;107;land;false;plains;1
585;223;91;221;land;false;plains;1
586;223;155;165;land;false;forest;1
587;193;144;243;land;false;mountain;1
588;253;132;211;land;false;mountain;1
589;88;194;233;land;false;plains;1
590;253;215;185;land;false;plains;1
591;151;198;241;land;false;plains;1
592;253;91;207;land;false;plains;1
593;242;232;97;land;false;plains;1
594;207;197;237;land;false;plains;1
595;254;254;96;land;false;hills;1
596;253;48;245;land;false;forest;1
597;191;212;190;land;false;mountain;1
598;250;192;213;land;false;forest;1
599;168;140;224;land;false;hills;1
600;149;230;144;land;false;plains;1
601;231;83;190;land;false;plains;1
602;213;158;173;land;true;mountain;1
603;162;176;224;land;false;hills;1
604;223;181;252;land;false;plains;1
605;165;191;213;land;false;plains;1
606;219;246;158;land;false;plains;1
607;254;34;221;land;false;hills;1
608;234;85;210;land;false;plains;1
609;253;155;225;land;false;forest;1
610;245;247;140;land;false;plains;1
611;117;153;239;land;false;plains;1
612;127;180;196;land;false;plains;1
613;130;222;206;land;false;forest;1
614;225;106;188;land;false;plains;1
615;210;140;203;land;false;plains;1
616;150;197;185;land;false;forest;1
617;152;247;145;land;false;plains;1
618;237;142;140;land;false;plains;1
619;107;235;197;land;false;forest;1
620;242;171;101;land;false;plains;1
621;231;229;176;land;false;forest;1
622;220;185;170;land;false;jungle;1
623;215;221;145;land;false;plains;1
624;251;204;239;land;false;plains;1
625;232;175;180;land;false;forest;1
626;236;182;114;land;false;forest;1
627;225;249;145;land;false;mountain;1
628;235;88;201;land;false;plains;1
629;192;120;197;land;false;plains;1
630;250;154;204;land;false;plains;1
631;127;221;202;land;false;plains;1
632;208;209;183;land;false;forest;1
633;190;231;210;land;false;mountain;1
634;191;151;169;land;false;plains;1
635;187;220;209;land;false;forest;1
636;254;60;215;land;false;forest;1
637;153;253;227;land;false;mountain;1
638;146;154;232;land;false;plains;1
639;208;246;69;land;false;plains;1
640;225;216;145;land;false;hills;1
641;214;245;200;land;false;forest;1
642;234;204;93;land;false;plains;1
643;236;91;228;land;false;hills;1
644;221;214;166;land;false;plains;1
645;133;247;235;land;false;plains;1
646;125;219;246;land;false;mountain;1
647;174;233;194;land;false;jungle;1
648;196;160;213;land;false;plains;1
649;235;119;235;land;false;plains;1
650;234;116;186;land;false;jungle;1
651;253;166;160;land;false;jungle;1
652;147;227;155;land;false;plains;1
653;135;253;121;land;false;plains;1
654;216;254;90;land;false;plains;1
655;121;235;186;land;false;desert;1
656;235;153;149;land;false;plains;1
657;242;142;237;land;false;mountain;1
658;231;68;215;land;false;plains;1
659;235;247;53;land;false;plains;1
660;244;221;102;land;false;plains;1
661;226;146;170;land;false;plains;1
662;107;163;254;land;false;plains;1
663;187;214;186;land;false;plains;1
664;92;197;242;land;false;hills;1
665;155;128;240;land;false;plains;1
666;245;108;253;land;false;plains;1
667;114;218;224;land;false;plains;1
668;220;214;143;land;false;forest;1
669;143;151;220;land;false;plains;1
670;227;216;223;land;false;plains;1
671;118;186;226;land;false;plains;1
672;172;169;243;land;false;desert;1
673;235;245;108;land;false;forest;1
674;199;190;185;land;false;plains;1
675;234;183;214;land;false;forest;1
676;169;191;183;land;false;plains;1
677;248;132;150;land;false;plains;1
678;243;176;155;land;false;plains;1
679;137;242;132;land;false;forest;1
680;194;150;235;land;false;plains;1
681;123;208;243;land;false;plains;1
682;164;215;213;land;false;hills;1
683;243;130;212;land;false;plains;1
684;205;242;89;land;false;forest;1
685;91;224;202;land;false;plains;1
686;123;243;223;land;true;plains;1
687;228;77;207;land;false;plains;1
688;170;225;128;land;false;desert;1
689;175;129;209;land;false;plains;1
690;163;239;139;land;false;forest;1
691;203;228;248;land;false;plains;1
692;190;229;98;land;false;hills;1
693;154;218;231;land;false;desert;1
694;247;130;241;land;false;plains;1
695;233;30;252;land;false;forest;1
696;104;241;197;land;false;plains;1
697;210;191;160;land;false;plains;1
698;229;235;134;land;false;plains;1
699;178;180;239;land;false;plains;1
700;234;137;146;land;false;plains;1
701;230;136;203;land;false;desert;1
702;189;94;245;land;false;plains;1
703;236;239;224;land;false;plains;1
704;210;61;252;land;false;plains;1
705;239;214;150;land;false;mountain;1
706;175;242;129;land;false;plains;1
707;226;252;115;land;false;plains;1
708;183;208;144;land;false;plains;1
709;192;169;253;land;false;desert;1
710;171;247;177;land;false;plains;1
711;220;254;142;land;false;plains;1
712;26;245;246;land;false;forest;1
713;225;155;225;land;false;plains;1
714;216;197;239;land;false;forest;1
715;161;250;228;land;false;plains;1
716;232;156;191;land;false;plains;1
717;204;136;162;land;false;jungle;1
718;247;173;218;land;false;plains;1
719;232;148;160;land;false;jungle;1
720;171;219;189;land;false;plains;1
721;254;180;213;land;false;plains;1
722;196;186;148;land;false;plains;1
723;179;108;248;land;false;plains;1
724;231;181;216;land;false;plains;1
725;198;179;236;land;false;plains;1
726;175;175;216;land;false;forest;1
727;95;254;253;land;false;plains;1
728;212;183;154;land;false;plains;1
729;191;209;201;land;false;plains;1
730;228;235;211;land;false;mountain;1
731;242;238;89;land;false;plains;1
732;206;244;221;land;false;plains;1
733;246;242;89;land;false;mountain;1
734;201;230;199;land;false;plains;1
735;152;215;188;land;false;hills;1
736;166;216;229;land;false;forest;1
737;131;179;201;land;false;plains;1
738;190;105;221;land;false;plains;1
739;197;183;226;land;false;plains;1
740;136;233;210;land;false;plains;1
741;229;172;129;land;false;plains;1
742;128;195;200;land;false;plains;1
743;165;212;252;land;false;plains;1
744;249;190;181;land;false;jungle;1
745;224;170;155;land;false;plains;1
746;241;185;121;land;false;desert;1
747;210;217;129;land;false;desert;1
748;218;254;117;land;false;jungle;1
749;195;223;102;land;false;plains;1
750;143;217;193;land;false;plains;1
751;180;236;155;land;false;forest;1
752;237;159;148;land;false;plains;1
753;200;66;254;land;false;forest;1
754;247;219;113;land;false;hills;1
755;221;208;80;land;false;forest;1
756;245;83;223;land;false;hills;1
757;97;219;204;land;false;plains;1
758;146;181;202;land;false;plains;1
759;216;114;193;land;false;plains;1
760;85;240;205;land;false;forest;1
761;63;225;218;land;false;plains;1
762;133;239;228;land;false;mountain;1
763;245;175;118;land;false;plains;1
764;168;221;172;land;false;hills;1
765;205;131;246;land;false;plains;1
766;249;79;213;land;false;hills;1
767;208;219;163;land;false;desert;1
768;211;193;104;land;false;plains;1
769;235;221;80;land;false;mountain;1
770;215;194;96;land;false;plains;1
771;128;231;173;land;false;plains;1
772;190;215;228;land;false;plains;1
773;159;228;190;land;false;jungle;1
774;191;228;165;land;false;mountain;1
775;137;222;148;land;false;plains;1
776;216;238;173;land;false;forest;1
777;105;209;230;land;false;plains;1
778;203;120;193;land;false;mountain;1
779;80;243;244;land;false;plains;1
780;190;167;204;land;false;desert;1
781;222;111;232;land;false;plains;1
782;157;230;243;land;false;forest;1
783;226;225;74;land;false;plains;1
784;202;169;176;land;false;plains;1
785;249;184;249;land;false;plains;1
786;230;242;180;land;false;plains;1
787;249;211;85;land;false;forest;1
788;253;194;62;land;false;plains;1
789;195;235;75;land;false;plains;1
790;106;202;233;land;false;plains;1
791;227;110;222;land;false;plains;1
792;210;126;171;land;false;plains;1
793;135;242;141;land;false;jungle;1
794;55;214;239;land;false;hills;1
795;202;97;229;land;false;plains;1
796;226;133;175;land;false;desert;1
797;229;222;90;land;false;plains;1
798;174;241;87;land;false;plains;1
799;100;204;219;land;false;plains;1
800;246;141;114;land;false;plains;1
801;239;221;224;land;false;plains;1
802;192;224;159;land;false;plains;1
803;127;189;228;land;true;plains;1
804;212;215;213;land;false;mountain;1
805;254;29;253;land;false;plains;1
806;45;247;221;land;false;plains;1
807;97;221;233;land;false;plains;1
808;212;204;198;land;false;plains;1
809;218;174;245;land;false;forest;1
810;219;207;240;land;false;plains;1
811;216;240;85;land;false;plains;1
812;91;244;245;land;false;plains;1
813;230;236;47;land;false;plains;1
814;192;144;200;land;false;hills;1
815;252;126;124;land;false;forest;1
816;254;233;150;land;false;forest;1
