2;air_base;1362.00;10.90;1550.00;6.25;0
2;supply_node;1290.00;10.43;1541.00;4.10;0
2;supply_node;1268.00;9.90;1503.00;1.86;0
2;supply_node;1257.00;9.93;1518.00;3.34;0
2;supply_node;1268.00;10.00;1538.00;6.28;0
2;supply_node;1377.00;10.40;1500.00;4.03;0
2;supply_node;1250.00;9.95;1498.00;5.51;0
2;supply_node;1338.00;10.00;1490.00;2.16;0
2;supply_node;1345.00;10.03;1503.00;4.75;0
2;supply_node;1403.00;10.38;1558.00;1.40;0
2;supply_node;1398.00;11.38;1507.00;4.34;0
2;supply_node;1231.00;10.00;1497.00;0.63;0
2;supply_node;1397.00;11.43;1533.00;3.58;0
2;supply_node;1347.00;9.90;1481.00;5.05;0
2;supply_node;1323.00;10.40;1571.00;2.81;0
2;supply_node;1293.00;9.90;1486.00;5.75;0
2;supply_node;1336.00;10.95;1551.00;0.94;0
2;supply_node;1364.00;10.38;1504.00;4.98;0
2;supply_node;1355.00;10.40;1511.00;0.18;0
2;supply_node;1304.00;10.00;1482.00;3.12;0
2;supply_node;1365.00;9.90;1482.00;0.87;0
2;supply_node;1256.00;9.70;1483.00;2.35;0
2;supply_node;1361.00;10.90;1534.00;5.28;0
2;supply_node;1316.00;10.00;1486.00;1.59;0
2;supply_node;1328.00;9.93;1507.00;4.52;0
2;supply_node;1268.00;9.90;1483.00;6.00;0
2;supply_node;1277.00;10.23;1512.00;3.76;0
2;supply_node;1337.00;10.18;1525.00;0.41;0
2;supply_node;1353.00;10.38;1564.00;1.89;0
2;supply_node;1313.00;10.20;1525.00;5.93;0
2;supply_node;1378.00;10.10;1485.00;1.13;0
2;supply_node;1298.00;10.28;1566.00;4.07;0
2;supply_node;1278.00;10.07;1556.00;0.72;0
2;supply_node;1378.00;10.57;1554.00;3.30;0
2;supply_node;1310.00;10.50;1549.00;6.24;0
2;supply_node;1244.00;10.00;1524.00;1.43;0
2;supply_node;1279.00;10.15;1525.00;5.47;0
2;supply_node;1229.00;10.00;1514.00;2.12;0
2;supply_node;1379.00;11.48;1517.00;3.61;0
2;supply_node;1296.00;10.45;1517.00;1.36;0
2;supply_node;1288.00;10.32;1507.00;2.84;0
2;supply_node;1303.00;10.30;1506.00;5.77;0
2;supply_node;1314.00;10.10;1505.00;3.54;0
2;supply_node;1281.00;10.23;1499.00;5.01;0
2;supply_node;1294.00;10.00;1497.00;1.67;0
2;supply_node;1305.00;10.20;1494.00;4.25;0
2;supply_node;1320.00;9.98;1495.00;0.90;0
2;supply_node;1261.00;9.95;1495.00;3.84;0
2;supply_node;1366.00;10.00;1491.00;0.14;0
2;supply_node;1272.00;10.00;1490.00;3.08;0
2;supply_node;1282.00;9.93;1489.00;4.56;0
2;supply_node;1355.00;9.90;1490.00;2.31;0
2;supply_node;1329.00;9.98;1487.00;5.25;0
2;supply_node;1389.00;10.30;1488.00;0.45;0
2;supply_node;1402.00;10.25;1486.00;4.49;0
2;supply_node;1242.00;9.90;1486.00;5.96;0
2;supply_node;1281.00;9.70;1481.00;2.61;0
2;supply_node;1327.00;10.10;1478.00;5.20;0
2;supply_node;1313.00;10.20;1477.00;1.85;0
2;bunker;1374.00;10.05;1564.00;2.85;0
2;bunker;1363.00;10.30;1502.00;5.51;0
2;bunker;1278.00;9.90;1487.00;1.90;0
2;bunker;1390.00;10.95;1544.00;6.02;0
2;bunker;1369.00;10.10;1565.00;6.12;0
2;bunker;1309.00;10.20;1521.00;3.96;0
2;bunker;1298.00;10.25;1511.00;1.80;0
2;bunker;1310.00;10.23;1500.00;4.46;0
2;bunker;1313.00;10.03;1575.00;6.03;0
2;bunker;1270.00;10.05;1546.00;2.41;0
2;bunker;1302.00;10.28;1535.00;0.25;0
2;bunker;1325.00;10.70;1558.00;1.45;0
2;bunker;1359.00;10.65;1518.00;4.47;0
2;bunker;1241.00;10.07;1506.00;0.85;0
2;bunker;1378.00;9.95;1482.00;3.52;0
2;bunker;1328.00;10.10;1481.00;5.08;0
2;bunker;1339.00;10.15;1524.00;2.92;0
2;bunker;1401.00;10.70;1552.00;5.58;0
2;bunker;1379.00;11.60;1521.00;1.96;0
2;bunker;1330.00;9.90;1493.00;4.98;0
2;bunker;1345.00;10.20;1513.00;6.19;0
2;bunker;1276.00;10.20;1512.00;4.03;0
2;bunker;1305.00;10.60;1542.00;0.41;0
2;bunker;1306.00;10.05;1480.00;1.97;0
2;bunker;1236.00;10.00;1513.00;4.63;0
2;bunker;1258.00;10.00;1502.00;2.47;0
2;bunker;1382.00;10.82;1505.00;5.14;0
2;bunker;1357.00;10.00;1497.00;0.41;0
2;bunker;1297.00;10.00;1494.00;4.54;0
2;bunker;1361.00;10.95;1547.00;0.92;0
2;bunker;1390.00;10.10;1484.00;2.48;0
2;bunker;1386.00;11.10;1506.00;5.14;0
2;bunker;1294.00;10.18;1563.00;2.98;0
2;bunker;1326.00;10.00;1516.00;4.19;0
2;bunker;1286.00;9.80;1482.00;0.92;0
2;bunker;1361.00;10.10;1494.00;3.59;0
2;bunker;1403.00;9.98;1482.00;6.25;0
2;bunker;1286.00;10.30;1504.00;2.64;0
2;bunker;1316.00;10.20;1477.00;5.65;0
2;bunker;1341.00;10.00;1498.00;2.04;0
2;bunker;1269.00;9.98;1505.00;4.70;0
2;bunker;1246.00;10.00;1511.00;2.54;0
2;bunker;1272.00;10.00;1524.00;4.10;0
2;bunker;1253.00;9.90;1534.00;0.48;0
2;bunker;1267.00;9.80;1481.00;3.15;0
2;bunker;1254.00;9.98;1498.00;6.16;0
2;bunker;1289.00;10.20;1557.00;1.09;0
2;bunker;1281.00;10.30;1502.00;5.21;0
2;bunker;1242.00;9.90;1486.00;1.59;0
2;bunker;1324.00;9.98;1487.00;3.15;0
2;bunker;1301.00;10.00;1489.00;0.99;0
2;bunker;1345.00;10.00;1486.00;3.66;0
2;bunker;1369.00;9.85;1481.00;0.04;0
2;bunker;1270.00;10.00;1490.00;1.60;0
2;bunker;1305.00;10.07;1490.00;5.72;0
2;bunker;1317.00;9.93;1494.00;0.65;0
2;bunker;1255.00;9.70;1483.00;4.77;0
2;bunker;1300.00;10.25;1504.00;0.04;0
2;anti_air_building;1333.00;9.90;1499.00;4.17;0
2;anti_air_building;1389.00;11.40;1511.00;5.37;0
2;anti_air_building;1274.00;10.00;1528.00;3.21;0
2;synthetic_refinery;1406.00;11.82;1514.00;6.23;0
2;fuel_silo;1268.00;9.98;1525.00;1.16;0
2;radar_station;1319.00;9.93;1527.00;5.43;0
2;rocket_site;1278.00;9.90;1490.00;0.55;0
2;nuclear_reactor;1276.00;10.10;1533.00;3.22;0
3;arms_factory;3938.00;10.10;1471.00;5.13;0
3;arms_factory;3947.00;10.20;1465.00;1.52;0
3;arms_factory;3958.00;10.50;1459.00;4.54;0
3;arms_factory;3951.00;10.23;1465.00;5.74;0
3;arms_factory;3955.00;10.40;1460.00;3.58;0
3;arms_factory;3969.00;10.73;1470.00;5.14;0
3;industrial_complex;3959.00;10.45;1460.00;1.52;0
3;industrial_complex;3973.00;10.53;1470.00;4.19;0
3;industrial_complex;3954.00;10.55;1455.00;2.03;0
3;industrial_complex;3965.00;10.70;1471.00;5.05;0
3;industrial_complex;3956.00;10.07;1473.00;6.25;0
3;industrial_complex;3965.00;10.53;1467.00;4.09;0
3;air_base;3959.00;10.20;1473.00;0.47;0
3;supply_node;3970.00;10.70;1470.00;3.34;0
3;supply_node;3956.00;10.60;1454.00;6.28;0
3;supply_node;3939.00;10.10;1470.00;4.03;0
3;supply_node;3948.00;10.30;1463.00;5.51;0
3;supply_node;3959.00;10.20;1468.00;2.16;0
3;supply_node;3950.00;9.95;1473.00;4.75;0
3;bunker;3953.00;10.35;1462.00;5.81;0
3;bunker;3966.00;10.82;1477.00;2.54;0
3;bunker;3945.00;9.93;1474.00;5.21;0
3;bunker;3964.00;10.48;1467.00;1.59;0
3;bunker;3937.00;10.05;1471.00;4.25;0
3;bunker;3955.00;10.43;1459.00;0.99;0
3;anti_air_building;3965.00;10.48;1468.00;3.66;0
3;anti_air_building;3955.00;10.60;1451.00;0.04;0
3;anti_air_building;3968.00;10.55;1468.00;2.70;0
3;synthetic_refinery;3958.00;10.65;1451.00;5.72;0
3;fuel_silo;3953.00;9.90;1475.00;0.64;0
3;radar_station;3956.00;10.32;1463.00;0.87;0
3;rocket_site;3956.00;10.03;1475.00;2.61;0
3;nuclear_reactor;3958.00;10.20;1466.00;2.71;0
4;arms_factory;1029.00;9.90;1304.00;4.54;0
4;arms_factory;1049.00;10.00;1288.00;5.74;0
4;arms_factory;1051.00;10.50;1274.00;3.58;0
4;arms_factory;1024.00;9.90;1290.00;5.14;0
4;arms_factory;1030.00;9.90;1306.00;1.52;0
4;arms_factory;1056.00;10.60;1282.00;4.19;0
4;industrial_complex;1058.00;10.60;1282.00;2.03;0
4;industrial_complex;1025.00;9.90;1294.00;5.05;0
4;industrial_complex;1024.00;9.90;1299.00;6.25;0
4;industrial_complex;1057.00;10.60;1272.00;4.09;0
4;industrial_complex;1030.00;9.90;1283.00;0.47;0
4;industrial_complex;1024.00;9.90;1305.00;2.04;0
4;air_base;1050.00;10.23;1281.00;4.70;0
4;supply_node;1054.00;10.60;1274.00;4.03;0
4;supply_node;1031.00;10.00;1296.00;5.51;0
4;supply_node;1043.00;9.98;1287.00;2.16;0
4;supply_node;1026.00;9.90;1307.00;4.75;0
4;supply_node;1023.00;9.85;1290.00;1.40;0
4;supply_node;1053.00;10.15;1289.00;4.34;0
4;supply_node;1031.00;9.90;1286.00;0.63;0
4;supply_node;1063.00;10.73;1284.00;3.58;0
4;bunker;1024.00;9.90;1288.00;4.25;0
4;bunker;1055.00;10.62;1274.00;0.99;0
4;bunker;1070.00;10.90;1286.00;3.66;0
4;bunker;1049.00;10.03;1287.00;0.04;0
4;bunker;1029.00;10.00;1297.00;2.70;0
4;bunker;1026.00;9.85;1308.00;5.72;0
4;bunker;1050.00;10.15;1283.00;0.64;0
4;bunker;1031.00;9.90;1290.00;4.76;0
4;anti_air_building;1044.00;9.93;1286.00;2.61;0
4;anti_air_building;1058.00;10.70;1270.00;2.71;0
4;anti_air_building;1065.00;10.75;1282.00;0.55;0
4;synthetic_refinery;1031.00;9.90;1303.00;3.21;0
4;fuel_silo;1032.00;9.98;1297.00;4.77;0
4;radar_station;1047.00;10.03;1292.00;3.76;0
4;rocket_site;1025.00;9.90;1288.00;5.28;0
4;nuclear_reactor;1042.00;9.95;1285.00;0.20;0
5;arms_factory;1266.00;11.00;1390.00;3.58;0
5;arms_factory;1273.00;10.55;1371.00;5.14;0
5;arms_factory;1267.00;10.45;1369.00;1.52;0
5;arms_factory;1261.00;10.57;1367.00;4.19;0
5;arms_factory;1269.00;11.00;1397.00;2.03;0
5;arms_factory;1266.00;10.90;1375.00;5.05;0
5;industrial_complex;1264.00;11.23;1383.00;6.25;0
5;industrial_complex;1268.00;11.15;1385.00;4.09;0
5;industrial_complex;1273.00;11.10;1378.00;0.47;0
5;industrial_complex;1267.00;11.00;1390.00;2.04;0
5;industrial_complex;1266.00;10.65;1372.00;4.70;0
5;industrial_complex;1258.00;11.00;1394.00;2.54;0
5;air_base;1262.00;10.53;1367.00;3.74;0
5;supply_node;1261.00;10.57;1365.00;2.16;0
5;supply_node;1262.00;11.03;1377.00;4.75;0
5;supply_node;1276.00;11.07;1377.00;1.40;0
5;supply_node;1258.00;11.00;1390.00;4.34;0
5;supply_node;1267.00;11.00;1397.00;0.63;0
5;supply_node;1277.00;11.25;1394.00;3.58;0
5;supply_node;1269.00;11.10;1386.00;5.05;0
5;supply_node;1271.00;10.30;1367.00;2.81;0
5;bunker;1267.00;10.90;1402.00;3.66;0
5;bunker;1264.00;11.20;1381.00;0.04;0
5;bunker;1275.00;11.20;1395.00;2.70;0
5;bunker;1266.00;10.40;1368.00;5.72;0
5;bunker;1265.00;11.15;1386.00;0.64;0
5;bunker;1273.00;10.35;1369.00;4.76;0
5;bunker;1258.00;11.00;1388.00;2.61;0
5;bunker;1277.00;11.28;1383.00;2.71;0
5;anti_air_building;1261.00;10.98;1394.00;0.55;0
5;anti_air_building;1268.00;10.95;1402.00;3.21;0
5;anti_air_building;1264.00;11.10;1378.00;4.77;0
5;synthetic_refinery;1277.00;11.20;1396.00;1.16;0
5;fuel_silo;1272.00;11.20;1387.00;5.28;0
5;radar_station;1269.00;11.15;1381.00;1.89;0
5;rocket_site;1269.00;10.30;1365.00;3.22;0
5;nuclear_reactor;1259.00;11.00;1388.00;5.88;0
6;arms_factory;3831.00;11.93;1285.00;1.52;0
6;arms_factory;3840.00;12.28;1272.00;4.19;0
6;arms_factory;3827.00;12.68;1305.00;2.03;0
6;arms_factory;3821.00;12.28;1296.00;5.05;0
6;arms_factory;3830.00;11.38;1274.00;6.25;0
6;arms_factory;3815.00;11.78;1300.00;4.09;0
6;industrial_complex;3836.00;11.95;1277.00;0.47;0
6;industrial_complex;3816.00;12.53;1307.00;2.04;0
6;industrial_complex;3824.00;11.95;1289.00;4.70;0
6;industrial_complex;3823.00;11.50;1278.00;2.54;0
6;industrial_complex;3813.00;11.93;1306.00;3.74;0
6;industrial_complex;3808.00;11.85;1307.00;0.48;0
6;air_base;3806.00;10.75;1284.00;3.14;0
6;supply_node;3826.00;11.40;1277.00;1.40;0
6;supply_node;3807.00;10.40;1274.00;4.34;0
6;supply_node;3829.00;12.43;1300.00;0.63;0
6;supply_node;3802.00;11.00;1295.00;3.58;0
6;supply_node;3837.00;12.00;1276.00;5.05;0
6;supply_node;3814.00;11.45;1295.00;2.81;0
6;supply_node;3835.00;12.35;1289.00;5.75;0
6;supply_node;3816.00;10.75;1279.00;0.94;0
6;bunker;3833.00;11.85;1280.00;2.70;0
6;bunker;3829.00;12.60;1305.00;5.72;0
6;bunker;3808.00;10.98;1292.00;0.64;0
6;bunker;3807.00;10.40;1277.00;4.76;0
6;bunker;3824.00;11.50;1272.00;2.61;0
6;bunker;3838.00;12.38;1290.00;2.71;0
6;bunker;3811.00;10.60;1284.00;0.55;0
6;bunker;3811.00;11.23;1301.00;3.21;0
6;anti_air_building;3822.00;11.75;1286.00;4.77;0
6;anti_air_building;3838.00;12.30;1288.00;1.16;0
6;anti_air_building;3841.00;12.40;1277.00;5.28;0
6;synthetic_refinery;3821.00;12.98;1307.00;0.20;0
6;fuel_silo;3824.00;12.53;1298.00;3.22;0
6;radar_station;3820.00;11.70;1290.00;1.13;0
6;rocket_site;3812.00;12.12;1307.00;2.26;0
6;nuclear_reactor;3835.00;12.05;1271.00;0.11;0
7;arms_factory;1319.00;10.10;1463.00;2.03;0
7;arms_factory;1316.00;10.10;1449.00;5.05;0
7;arms_factory;1307.00;10.10;1465.00;6.25;0
7;arms_factory;1318.00;10.00;1457.00;4.09;0
7;arms_factory;1297.00;10.15;1458.00;0.47;0
7;arms_factory;1303.00;10.05;1467.00;2.04;0
7;industrial_complex;1291.00;10.00;1463.00;4.70;0
7;industrial_complex;1299.00;10.10;1449.00;2.54;0
7;industrial_complex;1319.00;10.10;1463.00;3.74;0
7;industrial_complex;1301.00;10.10;1454.00;0.48;0
7;industrial_complex;1299.00;10.10;1451.00;3.14;0
7;industrial_complex;1318.00;10.00;1457.00;5.81;0
7;air_base;1298.00;10.00;1465.00;2.54;0
7;supply_node;1289.00;10.00;1465.00;0.63;0
7;supply_node;1304.00;10.10;1452.00;3.58;0
7;supply_node;1306.00;10.12;1464.00;5.05;0
7;supply_node;1301.00;9.90;1470.00;2.81;0
7;supply_node;1275.00;9.70;1469.00;5.75;0
7;supply_node;1319.00;10.20;1468.00;0.94;0
7;supply_node;1314.00;10.10;1454.00;4.98;0
7;supply_node;1294.00;10.10;1454.00;0.18;0
7;bunker;1297.00;10.10;1452.00;0.64;0
7;bunker;1299.00;9.98;1467.00;4.76;0
7;bunker;1293.00;10.00;1465.00;2.61;0
7;bunker;1272.00;9.90;1471.00;2.71;0
7;bunker;1303.00;10.05;1467.00;0.55;0
7;bunker;1318.00;10.00;1457.00;3.21;0
7;bunker;1316.00;10.10;1462.00;4.77;0
7;bunker;1303.00;10.20;1456.00;1.16;0
7;anti_air_building;1297.00;10.10;1452.00;5.28;0
7;anti_air_building;1301.00;10.18;1463.00;0.20;0
7;anti_air_building;1293.00;9.95;1470.00;3.22;0
7;synthetic_refinery;1293.00;10.05;1455.00;5.88;0
7;fuel_silo;1281.00;9.85;1468.00;2.26;0
7;radar_station;1298.00;10.15;1461.00;0.72;0
7;rocket_site;1296.00;9.98;1468.00;1.67;0
7;nuclear_reactor;1312.00;10.18;1450.00;5.79;0
8;arms_factory;1626.00;11.05;1439.00;6.25;0
8;arms_factory;1652.00;11.05;1451.00;4.09;0
8;arms_factory;1624.00;11.03;1444.00;0.47;0
8;arms_factory;1655.00;11.30;1456.00;2.04;0
8;arms_factory;1611.00;10.32;1466.00;4.70;0
8;arms_factory;1648.00;10.93;1456.00;2.54;0
8;industrial_complex;1651.00;11.00;1467.00;3.74;0
8;industrial_complex;1635.00;11.00;1447.00;0.48;0
8;industrial_complex;1659.00;11.07;1472.00;3.14;0
8;industrial_complex;1633.00;11.00;1453.00;5.81;0
8;industrial_complex;1607.00;10.60;1461.00;2.54;0
8;industrial_complex;1658.00;11.15;1457.00;5.21;0
8;air_base;1604.00;10.15;1468.00;1.59;0
8;supply_node;1658.00;11.10;1460.00;5.05;0
8;supply_node;1603.00;10.35;1465.00;2.81;0
8;supply_node;1601.00;11.20;1447.00;5.75;0
8;supply_node;1637.00;10.55;1461.00;0.94;0
8;supply_node;1621.00;10.90;1453.00;4.98;0
8;supply_node;1644.00;10.55;1469.00;0.18;0
8;supply_node;1629.00;10.93;1441.00;3.12;0
8;supply_node;1626.00;10.30;1467.00;0.87;0
8;supply_node;1649.00;10.98;1455.00;2.35;0
8;supply_node;1616.00;10.60;1462.00;5.28;0
8;supply_node;1611.00;10.15;1469.00;1.59;0
8;supply_node;1657.00;11.15;1469.00;4.52;0
8;supply_node;1608.00;10.80;1453.00;6.00;0
8;supply_node;1632.00;11.10;1451.00;3.76;0
8;bunker;1628.00;11.00;1452.00;5.28;0
8;bunker;1601.00;10.75;1458.00;0.20;0
8;bunker;1624.00;11.10;1441.00;3.22;0
8;bunker;1611.00;10.65;1460.00;5.88;0
8;bunker;1603.00;10.60;1458.00;2.26;0
8;bunker;1638.00;10.90;1454.00;0.11;0
8;bunker;1657.00;11.10;1463.00;1.67;0
8;bunker;1605.00;10.70;1456.00;5.79;0
8;bunker;1654.00;11.12;1468.00;0.71;0
8;bunker;1614.00;10.05;1470.00;4.83;0
8;bunker;1646.00;10.78;1472.00;0.11;0
8;bunker;1648.00;10.90;1462.00;2.78;0
8;bunker;1621.00;10.05;1470.00;5.44;0
8;bunker;1625.00;10.88;1453.00;2.17;0
8;anti_air_building;1607.00;10.70;1458.00;3.38;0
8;anti_air_building;1610.00;10.05;1470.00;1.22;0
8;anti_air_building;1630.00;11.05;1451.00;5.34;0
8;synthetic_refinery;1658.00;11.07;1466.00;5.45;0
8;fuel_silo;1630.00;10.85;1457.00;3.29;0
8;radar_station;1633.00;11.00;1454.00;0.90;0
8;rocket_site;1639.00;10.65;1459.00;2.33;0
8;nuclear_reactor;1603.00;10.93;1444.00;3.89;0
9;arms_factory;1473.00;10.75;1388.00;0.47;0
9;arms_factory;1448.00;11.55;1402.00;2.04;0
9;arms_factory;1457.00;10.93;1412.00;4.70;0
9;arms_factory;1470.00;11.12;1382.00;2.54;0
9;arms_factory;1449.00;12.40;1378.00;3.74;0
9;arms_factory;1462.00;11.48;1401.00;0.48;0
9;industrial_complex;1462.00;12.00;1382.00;3.14;0
9;industrial_complex;1459.00;12.45;1370.00;5.81;0
9;industrial_complex;1449.00;11.60;1400.00;2.54;0
9;industrial_complex;1449.00;12.38;1356.00;5.21;0
9;industrial_complex;1454.00;10.90;1414.00;1.59;0
9;industrial_complex;1453.00;11.60;1399.00;4.25;0
9;air_base;1451.00;12.30;1380.00;0.99;0
9;supply_node;1449.00;11.80;1395.00;5.75;0
9;supply_node;1450.00;12.30;1362.00;0.94;0
9;supply_node;1448.00;12.43;1377.00;4.98;0
9;supply_node;1456.00;12.15;1385.00;0.18;0
9;supply_node;1458.00;12.40;1371.00;3.12;0
9;supply_node;1452.00;11.07;1409.00;0.87;0
9;supply_node;1471.00;10.85;1392.00;2.35;0
9;supply_node;1462.00;11.60;1397.00;5.28;0
9;supply_node;1466.00;11.70;1381.00;1.59;0
9;bunker;1453.00;12.35;1377.00;3.21;0
9;bunker;1456.00;12.45;1363.00;4.77;0
9;bunker;1458.00;12.10;1386.00;1.16;0
9;bunker;1453.00;11.70;1398.00;5.28;0
9;bunker;1459.00;12.30;1375.00;0.20;0
9;bunker;1450.00;11.25;1406.00;3.22;0
9;bunker;1460.00;11.80;1394.00;5.88;0
9;bunker;1469.00;11.12;1385.00;2.26;0
9;bunker;1470.00;10.95;1389.00;0.11;0
9;anti_air_building;1450.00;10.90;1413.00;1.67;0
9;anti_air_building;1451.00;12.50;1374.00;5.79;0
9;anti_air_building;1457.00;11.03;1409.00;0.71;0
9;synthetic_refinery;1461.00;11.35;1403.00;4.83;0
9;fuel_silo;1461.00;12.50;1365.00;0.11;0
9;radar_station;1462.00;11.85;1387.00;3.61;0
9;rocket_site;1445.00;11.93;1401.00;5.44;0
9;nuclear_reactor;1456.00;11.98;1392.00;2.17;0
10;arms_factory;1597.00;12.93;1271.00;4.70;0
10;arms_factory;1596.00;14.00;1364.00;2.54;0
10;arms_factory;1446.00;11.15;1249.00;3.74;0
10;arms_factory;1507.00;12.55;1248.00;0.48;0
10;arms_factory;1596.00;13.82;1372.00;3.14;0
10;arms_factory;1597.00;12.57;1402.00;5.81;0
10;industrial_complex;1596.00;12.05;1433.00;2.54;0
10;industrial_complex;1597.00;13.53;1251.00;5.21;0
10;industrial_complex;1597.00;12.80;1282.00;1.59;0
10;industrial_complex;1596.00;12.25;1441.00;4.25;0
10;industrial_complex;1468.00;11.35;1248.00;0.99;0
10;industrial_complex;1530.00;12.80;1248.00;3.66;0
10;air_base;1596.00;12.35;1321.00;0.04;0
10;supply_node;1509.00;12.57;1248.00;4.98;0
10;supply_node;1596.00;12.70;1406.00;0.18;0
10;supply_node;1427.00;12.15;1248.00;3.12;0
10;bunker;1596.00;11.62;1452.00;2.61;0
10;bunker;1597.00;13.00;1262.00;2.71;0
10;bunker;1526.00;12.95;1249.00;0.55;0
10;bunker;1433.00;11.85;1248.00;3.21;0
10;anti_air_building;1596.00;13.55;1248.00;4.77;0
10;anti_air_building;1473.00;11.48;1249.00;1.16;0
10;anti_air_building;1535.00;12.90;1249.00;5.28;0
10;synthetic_refinery;1450.00;10.85;1248.00;0.20;0
10;fuel_silo;1596.00;10.65;1463.00;3.22;0
10;rocket_site;1597.00;13.78;1369.00;2.26;0
10;nuclear_reactor;1596.00;12.68;1400.00;0.11;0
11;arms_factory;1841.00;13.25;1324.00;3.74;0
11;arms_factory;1840.00;12.50;1415.00;0.48;0
11;arms_factory;1840.00;10.57;1464.00;3.14;0
11;arms_factory;1841.00;13.55;1360.00;5.81;0
11;arms_factory;1840.00;12.10;1428.00;2.54;0
11;arms_factory;1841.00;12.80;1305.00;5.21;0
11;industrial_complex;1841.00;13.00;1396.00;1.59;0
11;industrial_complex;1840.00;11.05;1457.00;4.25;0
11;industrial_complex;1841.00;13.35;1341.00;0.99;0
11;industrial_complex;1841.00;11.25;1453.00;3.66;0
11;industrial_complex;1840.00;12.90;1299.00;0.04;0
11;industrial_complex;1841.00;13.20;1377.00;2.70;0
11;air_base;1840.00;12.48;1417.00;5.72;0
11;supply_node;1840.00;13.60;1361.00;3.12;0
11;supply_node;1840.00;10.93;1459.00;0.87;0
11;supply_node;1840.00;11.93;1437.00;2.35;0
11;bunker;1841.00;13.60;1370.00;2.71;0
11;bunker;1841.00;10.75;1462.00;0.55;0
11;bunker;1840.00;11.80;1440.00;3.21;0
11;anti_air_building;1841.00;13.60;1355.00;4.77;0
11;anti_air_building;1840.00;11.15;1455.00;1.16;0
11;anti_air_building;1840.00;13.60;1352.00;5.28;0
11;synthetic_refinery;1841.00;13.12;1391.00;0.20;0
11;fuel_silo;1840.00;11.40;1447.00;3.22;0
11;radar_station;1841.00;13.20;1385.00;1.13;0
11;rocket_site;1841.00;11.40;1448.00;2.26;0
11;nuclear_reactor;1840.00;13.50;1345.00;0.11;0
12;arms_factory;1426.00;16.05;1387.00;3.14;0
12;arms_factory;1427.00;14.28;1432.00;5.81;0
12;arms_factory;1400.00;12.95;1398.00;2.54;0
12;arms_factory;1407.00;14.55;1382.00;5.21;0
12;arms_factory;1441.00;13.55;1382.00;1.59;0
12;arms_factory;1416.00;17.08;1406.00;4.25;0
12;industrial_complex;1414.00;15.05;1433.00;0.99;0
12;industrial_complex;1429.00;15.53;1388.00;3.66;0
12;industrial_complex;1435.00;11.40;1455.00;0.04;0
12;industrial_complex;1433.00;14.88;1363.00;2.70;0
12;industrial_complex;1409.00;14.70;1440.00;5.72;0
12;industrial_complex;1435.00;12.78;1422.00;0.64;0
12;air_base;1399.00;12.80;1369.00;4.76;0
12;supply_node;1401.00;13.53;1387.00;2.35;0
12;supply_node;1401.00;12.40;1434.00;5.28;0
12;supply_node;1415.00;15.40;1423.00;1.59;0
12;supply_node;1408.00;13.93;1451.00;4.52;0
12;supply_node;1419.00;17.45;1402.00;6.00;0
12;supply_node;1437.00;14.40;1362.00;3.76;0
12;supply_node;1431.00;12.93;1444.00;0.41;0
12;supply_node;1405.00;14.15;1368.00;1.89;0
